time;Azimut:;Inclinazione:;Rotolio:
37,492530;169,193;-24,865;7,888
37,499118;170,141;-22,698;6,176
37,500293;170,141;-22,698;6,176
37,511069;169,539;-22,698;6,176
37,518736;167,993;-24,889;9,314
37,519694;167,993;-24,889;9,314
37,531066;168,083;-24,889;9,314
37,538184;167,961;-29,457;7,281
37,539030;167,961;-29,457;7,281
37,550908;167,343;-29,457;7,281
37,558193;170,957;-28,023;-0,527
37,559354;170,957;-28,023;-0,527
37,570440;168,378;-28,023;-0,527
37,577670;168,336;-25,745;0,545
37,578798;168,336;-25,745;0,545
37,592350;167,808;-25,745;0,545
37,596764;170,020;-23,195;-2,884
37,597297;170,020;-23,195;-2,884
37,611178;168,354;-23,195;-2,884
37,616299;168,427;-24,278;-3,452
37,617254;168,427;-24,278;-3,452
37,630488;167,653;-24,278;-3,452
37,635449;167,653;-26,776;-4,545
37,636173;167,653;-26,776;-4,545
37,650683;165,693;-26,776;-4,545
37,658547;166,692;-29,971;-7,953
37,659860;166,692;-29,971;-7,953
37,670386;171,125;-29,971;-7,953
37,676799;170,238;-35,949;-8,705
37,678557;170,238;-35,949;-8,705
37,691820;167,337;-35,949;-8,705
37,695599;166,262;-37,883;-8,112
37,696985;166,262;-37,883;-8,112
37,710983;165,832;-37,883;-8,112
37,713691;166,016;-38,161;-8,565
37,714564;166,016;-38,161;-8,565
37,730790;164,475;-38,161;-8,565
37,733224;164,699;-38,053;-8,811
37,734663;164,699;-38,053;-8,811
37,750688;164,940;-38,053;-8,811
37,752569;166,117;-25,158;-3,486
37,753750;166,117;-25,158;-3,486
37,770793;166,427;-25,158;-3,486
37,772744;165,620;-20,838;0,026
37,773973;165,620;-20,838;0,026
37,791227;164,362;-20,838;0,026
37,793688;164,547;-21,648;-0,722
37,794742;164,547;-21,648;-0,722
37,811084;164,050;-21,648;-0,722
37,813439;162,494;-22,485;1,806
37,814986;162,494;-22,485;1,806
37,830479;161,391;-22,485;1,806
37,832260;162,318;-19,017;2,080
37,833349;162,318;-19,017;2,080
37,850710;163,040;-19,017;2,080
37,852339;163,826;-23,524;-1,628
37,853361;163,826;-23,524;-1,628
37,872300;160,976;-28,660;-0,188
37,873759;160,976;-28,660;-0,188
37,874966;158,007;-28,660;-0,188
37,890944;158,358;-28,191;-0,385
37,892463;158,358;-28,191;-0,385
37,894279;158,150;-28,191;-0,385
37,909731;158,235;-28,623;-0,880
37,910863;158,235;-28,623;-0,880
37,912065;156,653;-28,623;-0,880
37,929017;156,749;-30,699;-2,989
37,930367;156,749;-30,699;-2,989
37,931796;154,367;-30,699;-2,989
37,949017;156,029;-33,113;-8,023
37,950471;156,029;-33,113;-8,023
37,951787;151,635;-33,113;-8,023
37,967965;152,272;-33,083;-9,034
37,968638;152,272;-33,083;-9,034
37,969271;149,885;-33,083;-9,034
37,989647;150,574;-31,592;-8,279
37,991435;150,574;-31,592;-8,279
37,992883;148,520;-31,592;-8,279
38,009226;149,321;-29,857;-7,422
38,010720;149,321;-29,857;-7,422
38,012044;149,068;-29,857;-7,422
38,027047;149,961;-29,438;-8,580
38,027966;149,961;-29,438;-8,580
38,028917;145,900;-29,438;-8,580
38,051678;144,536;-31,157;-8,612
38,052835;144,536;-31,157;-8,612
38,054411;142,973;-31,157;-8,612
38,066371;142,003;-32,165;-8,420
38,067434;142,003;-32,165;-8,420
38,073233;141,239;-32,165;-8,420
38,088478;141,639;-32,259;-9,609
38,090039;141,639;-32,259;-9,609
38,091309;141,642;-32,259;-9,609
38,105111;140,417;-33,662;-9,826
38,106272;140,417;-33,662;-9,826
38,109169;139,297;-33,662;-9,826
38,124613;138,107;-33,891;-7,136
38,126041;138,107;-33,891;-7,136
38,129773;136,511;-33,891;-7,136
38,143529;136,817;-32,634;-4,020
38,143988;136,817;-32,634;-4,020
38,150382;135,764;-32,634;-4,020
38,164407;136,322;-31,986;-3,982
38,165380;136,322;-31,986;-3,982
38,170827;135,233;-31,986;-3,982
38,182884;136,676;-33,207;-12,536
38,183728;136,676;-33,207;-12,536
38,190047;135,540;-33,207;-12,536
38,205599;135,167;-34,471;-15,206
38,207094;135,167;-34,471;-15,206
38,209934;134,717;-34,471;-15,206
38,222855;133,904;-33,968;-11,580
38,224416;133,904;-33,968;-11,580
38,230210;130,694;-33,968;-11,580
38,242906;130,786;-33,583;-10,127
38,244040;130,786;-33,583;-10,127
38,250022;129,279;-33,583;-10,127
38,261700;130,761;-32,470;-11,145
38,262705;130,761;-32,470;-11,145
38,270804;131,133;-32,470;-11,145
38,280435;132,141;-32,203;-13,734
38,281165;132,141;-32,203;-13,734
38,291153;131,097;-32,203;-13,734
38,300116;130,361;-33,226;-15,240
38,301184;130,361;-33,226;-15,240
38,310929;127,726;-33,226;-15,240
38,322076;127,136;-33,410;-13,761
38,323913;127,136;-33,410;-13,761
38,329689;125,815;-33,410;-13,761
38,339592;125,830;-33,237;-12,768
38,340927;125,830;-33,237;-12,768
38,350089;125,835;-33,237;-12,768
38,358663;127,127;-31,934;-11,576
38,359421;127,127;-31,934;-11,576
38,371122;125,397;-31,934;-11,576
38,378196;125,871;-31,396;-10,765
38,379466;125,871;-31,396;-10,765
38,390255;125,576;-31,396;-10,765
38,397271;124,942;-31,956;-10,805
38,397942;124,942;-31,956;-10,805
38,409588;124,251;-31,956;-10,805
38,417812;124,672;-31,875;-12,718
38,418442;124,672;-31,875;-12,718
38,429769;123,839;-31,875;-12,718
38,436449;123,135;-32,601;-13,941
38,437114;123,135;-32,601;-13,941
38,451491;120,856;-32,601;-13,941
38,456015;120,103;-33,205;-14,550
38,456702;120,103;-33,205;-14,550
38,469754;120,550;-33,205;-14,550
38,475722;120,434;-33,183;-13,423
38,476348;120,434;-33,183;-13,423
38,489999;119,864;-33,183;-13,423
38,494697;117,060;-35,248;-13,076
38,495313;117,060;-35,248;-13,076
38,509149;117,478;-35,248;-13,076
38,514125;116,971;-35,613;-13,851
38,514657;116,971;-35,613;-13,851
38,529741;114,836;-35,613;-13,851
38,534196;115,084;-35,459;-15,737
38,534876;115,084;-35,459;-15,737
38,550811;114,037;-35,459;-15,737
38,553278;115,442;-34,585;-15,928
38,554016;115,442;-34,585;-15,928
38,569432;114,598;-34,585;-15,928
38,573439;114,530;-34,639;-16,538
38,574072;114,530;-34,639;-16,538
38,589724;114,027;-34,639;-16,538
38,592532;113,767;-34,791;-15,871
38,593063;113,767;-34,791;-15,871
38,609637;113,114;-34,791;-15,871
38,612029;114,774;-33,737;-14,347
38,612628;114,774;-33,737;-14,347
38,629591;114,471;-33,737;-14,347
38,633867;115,408;-33,237;-15,888
38,634606;115,408;-33,237;-15,888
38,650333;114,922;-33,237;-15,888
38,651333;116,549;-32,291;-16,360
38,651976;116,549;-32,291;-16,360
38,669391;116,111;-32,291;-16,360
38,670973;115,541;-32,468;-14,042
38,671551;115,541;-32,468;-14,042
38,689403;116,799;-32,468;-14,042
38,690340;116,201;-32,728;-12,109
38,690803;116,201;-32,728;-12,109
38,709402;117,208;-32,728;-12,109
38,710268;115,989;-33,483;-9,265
38,710755;115,989;-33,483;-9,265
38,729429;114,470;-34,601;-8,098
38,730104;114,470;-34,601;-8,098
38,730711;115,119;-34,601;-8,098
38,749447;112,833;-36,166;-9,166
38,750241;112,833;-36,166;-9,166
38,750934;113,668;-36,166;-9,166
38,768426;110,855;-37,875;-11,008
38,769080;110,855;-37,875;-11,008
38,769862;112,434;-37,875;-11,008
38,788127;111,536;-38,536;-9,823
38,788819;111,536;-38,536;-9,823
38,789654;112,866;-38,536;-9,823
38,809735;112,578;-38,536;-9,823
38,829049;115,238;-38,536;-9,823
38,836453;114,436;-39,447;-5,498
38,837046;114,436;-39,447;-5,498
38,849358;114,771;-39,447;-5,498
38,868861;115,182;-39,447;-5,498
38,884931;105,939;-44,325;-12,428
38,885618;105,939;-44,325;-12,428
38,888813;106,087;-44,325;-12,428
38,909219;104,569;-44,325;-12,428
38,930413;108,740;-44,325;-12,428
38,933778;103,516;-47,567;-10,031
38,934415;103,516;-47,567;-10,031
38,949146;106,538;-47,567;-10,031
38,969420;108,094;-47,567;-10,031
38,983382;90,231;-56,449;-11,104
38,984042;90,231;-56,449;-11,104
38,989247;93,465;-56,449;-11,104
39,009258;95,892;-56,449;-11,104
39,030610;100,191;-56,449;-11,104
39,031623;96,407;-59,596;-7,752
39,032239;96,407;-59,596;-7,752
39,051924;99,192;-59,596;-7,752
39,069536;102,541;-59,596;-7,752
39,080666;96,664;-62,432;-8,452
39,081345;96,664;-62,432;-8,452
39,089707;95,823;-62,432;-8,452
39,109859;94,929;-62,432;-8,452
39,130328;96,350;-62,432;-8,452
39,131272;123,464;-46,603;-7,916
39,131820;123,464;-46,603;-7,916
39,149113;124,411;-46,603;-7,916
39,169418;126,061;-46,603;-7,916
39,180667;133,669;-39,275;-3,617
39,181327;133,669;-39,275;-3,617
39,189258;133,540;-39,275;-3,617
39,209370;135,548;-39,275;-3,617
39,227336;124,223;-50,930;-4,135
39,227965;124,223;-50,930;-4,135
39,228524;125,224;-50,930;-4,135
39,249941;123,717;-50,930;-4,135
39,269877;122,409;-50,930;-4,135
39,276293;127,065;-45,868;-13,550
39,276876;127,065;-45,868;-13,550
39,289714;126,742;-45,868;-13,550
39,309215;126,657;-45,868;-13,550
39,324910;134,333;-38,490;-6,355
39,325654;134,333;-38,490;-6,355
39,329313;133,015;-38,490;-6,355
39,350883;134,171;-38,490;-6,355
39,369580;132,615;-38,490;-6,355
39,374177;134,768;-36,227;-11,899
39,374832;134,768;-36,227;-11,899
39,389240;134,283;-36,227;-11,899
39,409282;133,959;-36,227;-11,899
39,422785;134,254;-35,488;-4,741
39,423453;134,254;-35,488;-4,741
39,429006;133,661;-35,488;-4,741
39,449336;133,432;-35,488;-4,741
39,469051;132,251;-35,488;-4,741
39,471063;133,548;-34,749;-13,769
39,471722;133,548;-34,749;-13,769
39,490490;133,079;-34,749;-13,769
39,514039;131,295;-34,749;-13,769
39,521094;137,514;-27,282;-12,332
39,522489;137,514;-27,282;-12,332
39,531095;135,801;-27,282;-12,332
39,550345;135,907;-27,282;-12,332
39,569701;133,291;-30,159;-10,931
39,570615;133,291;-30,159;-10,931
39,571668;132,640;-30,159;-10,931
39,589589;131,711;-30,159;-10,931
39,610583;131,688;-30,159;-10,931
39,617739;129,742;-32,062;-9,172
39,618441;129,742;-32,062;-9,172
39,628909;128,876;-32,062;-9,172
39,649251;126,433;-32,062;-9,172
39,666518;127,839;-30,415;-7,594
39,667271;127,839;-30,415;-7,594
39,668873;128,825;-30,415;-7,594
39,689358;125,541;-30,415;-7,594
39,710544;127,014;-30,415;-7,594
39,715549;126,507;-31,157;-9,531
39,716312;126,507;-31,157;-9,531
39,729190;124,889;-31,157;-9,531
39,749509;125,082;-31,157;-9,531
39,764717;122,963;-33,448;-13,878
39,765724;122,963;-33,448;-13,878
39,769634;120,187;-33,448;-13,878
39,789001;117,282;-33,448;-13,878
39,808861;117,557;-33,448;-13,878
39,812380;117,270;-33,650;-17,925
39,812627;117,270;-33,650;-17,925
39,829590;118,655;-33,650;-17,925
39,849164;113,889;-33,650;-17,925
39,862977;115,027;-32,831;-18,791
39,863400;115,027;-32,831;-18,791
39,868729;113,813;-32,831;-18,791
39,890085;114,622;-32,831;-18,791
39,909276;114,727;-32,831;-18,791
39,912430;119,277;-29,471;-20,215
39,913271;119,277;-29,471;-20,215
39,928996;117,682;-29,471;-20,215
39,948795;117,726;-29,471;-20,215
39,959630;116,551;-30,414;-20,461
39,960540;116,551;-30,414;-20,461
39,969907;114,349;-30,414;-20,461
39,989312;116,713;-30,414;-20,461
40,008285;113,548;-32,965;-18,819
40,008959;113,548;-32,965;-18,819
40,009582;113,668;-32,965;-18,819
40,028900;111,063;-32,965;-18,819
40,053037;111,577;-32,965;-18,819
40,058700;116,142;-29,389;-13,865
40,059379;116,142;-29,389;-13,865
40,068980;116,110;-29,389;-13,865
40,089249;115,786;-29,389;-13,865
40,106801;116,562;-28,602;-16,607
40,107378;116,562;-28,602;-16,607
40,108821;114,596;-28,602;-16,607
40,129084;114,708;-28,602;-16,607
40,148692;111,786;-28,602;-16,607
40,154642;112,151;-28,153;-19,936
40,155279;112,151;-28,153;-19,936
40,168821;110,706;-28,153;-19,936
40,189377;112,194;-28,153;-19,936
40,203367;111,569;-28,617;-21,495
40,203892;111,569;-28,617;-21,495
40,208758;111,292;-28,617;-21,495
40,228584;110,235;-28,617;-21,495
40,251284;109,815;-28,617;-21,495
40,251853;112,728;-26,448;-14,859
40,252158;112,728;-26,448;-14,859
40,268501;112,280;-26,448;-14,859
40,288987;111,519;-26,448;-14,859
40,301186;107,453;-30,660;-9,017
40,301808;107,453;-30,660;-9,017
40,308937;108,682;-30,660;-9,017
40,329152;109,121;-30,660;-9,017
40,349265;108,952;-30,660;-9,017
40,350143;108,336;-30,876;-10,892
40,350694;108,336;-30,876;-10,892
40,369379;106,409;-30,876;-10,892
40,389550;104,733;-30,876;-10,892
40,399658;105,209;-29,092;-18,154
40,400354;105,209;-29,092;-18,154
40,409726;103,751;-29,092;-18,154
40,429083;103,224;-29,092;-18,154
40,448417;104,998;-27,504;-19,634
40,448994;104,998;-27,504;-19,634
40,449615;103,769;-27,504;-19,634
40,469218;104,245;-27,504;-19,634
40,489395;102,973;-27,504;-19,634
40,497224;99,412;-30,057;-20,134
40,497912;99,412;-30,057;-20,134
40,509548;97,884;-30,057;-20,134
40,529752;97,689;-30,057;-20,134
40,546469;99,278;-29,745;-16,531
40,547113;99,278;-29,745;-16,531
40,549399;98,859;-29,745;-16,531
40,569819;97,429;-29,745;-16,531
40,589353;97,861;-29,745;-16,531
40,595284;102,580;-26,423;-14,244
40,595887;102,580;-26,423;-14,244
40,611110;101,297;-26,423;-14,244
40,629956;101,313;-26,423;-14,244
40,644272;103,690;-24,150;-15,832
40,644898;103,690;-24,150;-15,832
40,649201;102,406;-24,150;-15,832
40,669408;102,139;-24,150;-15,832
40,689157;101,249;-24,150;-15,832
40,692933;95,400;-27,608;-20,106
40,693694;95,400;-27,608;-20,106
40,709823;95,949;-27,608;-20,106
40,729775;95,952;-27,608;-20,106
40,741898;97,118;-26,432;-22,446
40,742602;97,118;-26,432;-22,446
40,749079;96,864;-26,432;-22,446
40,769972;96,466;-26,432;-22,446
40,789652;96,212;-26,432;-22,446
40,790672;93,712;-28,300;-21,066
40,791299;93,712;-28,300;-21,066
40,811147;94,071;-28,300;-21,066
40,829231;93,003;-28,300;-21,066
40,839279;95,825;-26,689;-20,321
40,839874;95,825;-26,689;-20,321
40,849342;94,652;-26,689;-20,321
40,870105;94,953;-26,689;-20,321
40,888201;95,081;-26,960;-18,609
40,888859;95,081;-26,960;-18,609
40,889630;94,890;-26,960;-18,609
40,909958;94,124;-26,960;-18,609
40,929437;92,144;-26,960;-18,609
40,936810;86,111;-30,447;-19,511
40,937386;86,111;-30,447;-19,511
40,949337;85,136;-30,447;-19,511
40,969908;85,511;-30,447;-19,511
40,985689;87,578;-29,490;-18,599
40,986534;87,578;-29,490;-18,599
40,989021;84,402;-29,490;-18,599
41,009088;83,159;-29,490;-18,599
41,029114;83,042;-29,490;-18,599
41,035954;95,212;-23,230;-11,574
41,036873;95,212;-23,230;-11,574
41,054125;95,182;-23,230;-11,574
41,068714;94,868;-23,230;-11,574
41,082698;97,288;-21,343;-11,087
41,083199;97,288;-21,343;-11,087
41,088321;98,442;-21,343;-11,087
41,108897;97,585;-21,343;-11,087
41,128893;97,939;-21,343;-11,087
41,131542;96,774;-22,111;-12,234
41,132164;96,774;-22,111;-12,234
41,150434;98,046;-22,111;-12,234
41,171336;97,808;-22,111;-12,234
41,181982;99,815;-21,043;-8,281
41,183083;99,815;-21,043;-8,281
41,190635;100,126;-21,043;-8,281
41,210192;100,879;-21,043;-8,281
41,231115;100,458;-21,043;-8,281
41,233000;101,295;-20,965;-4,156
41,234243;101,295;-20,965;-4,156
41,252640;101,395;-20,965;-4,156
41,271972;101,652;-20,965;-4,156
41,279891;102,114;-20,132;-6,231
41,281597;102,114;-20,132;-6,231
41,291864;102,066;-20,132;-6,231
41,310420;102,528;-20,132;-6,231
41,329258;105,296;-17,257;-9,649
41,331069;105,296;-17,257;-9,649
41,332498;105,797;-17,257;-9,649
41,352631;105,300;-17,257;-9,649
41,369938;105,455;-17,257;-9,649
41,376757;101,924;-20,564;-8,440
41,377610;101,924;-20,564;-8,440
41,390145;101,379;-20,564;-8,440
41,409129;102,173;-20,564;-8,440
41,425028;99,203;-23,166;-8,354
41,425611;99,203;-23,166;-8,354
41,428776;98,826;-23,166;-8,354
41,449005;100,077;-23,166;-8,354
41,469781;99,514;-23,166;-8,354
41,474368;97,881;-23,957;-11,358
41,474999;97,881;-23,957;-11,358
41,489683;96,583;-23,957;-11,358
41,509298;96,986;-23,957;-11,358
41,523268;99,481;-21,336;-16,686
41,523939;99,481;-21,336;-16,686
41,529026;98,871;-21,336;-16,686
41,549631;98,713;-21,336;-16,686
41,569125;98,002;-21,336;-16,686
41,571936;99,898;-20,248;-13,953
41,572532;99,898;-20,248;-13,953
41,589581;99,543;-20,248;-13,953
41,609416;100,332;-20,248;-13,953
41,620918;93,583;-25,439;-13,910
41,621638;93,583;-25,439;-13,910
41,629349;91,957;-25,439;-13,910
41,649877;92,728;-25,439;-13,910
41,670186;95,007;-24,474;-10,719
41,670971;95,007;-24,474;-10,719
41,671668;95,412;-24,474;-10,719
41,689176;94,652;-24,474;-10,719
41,709555;94,708;-24,474;-10,719
41,718510;97,704;-22,055;-9,782
41,719185;97,704;-22,055;-9,782
41,729112;97,270;-22,055;-9,782
41,749640;97,215;-22,055;-9,782
41,767423;100,552;-18,899;-9,565
41,768059;100,552;-18,899;-9,565
41,768671;100,669;-18,899;-9,565
41,789603;99,929;-18,899;-9,565
41,809683;99,848;-18,899;-9,565
41,816205;101,422;-17,524;-8,512
41,816854;101,422;-17,524;-8,512
41,831726;100,487;-17,524;-8,512
41,849574;101,007;-17,524;-8,512
41,865078;101,496;-16,844;-11,994
41,865881;101,496;-16,844;-11,994
41,871088;102,452;-16,844;-11,994
41,889168;101,672;-16,844;-11,994
41,909246;102,474;-16,844;-11,994
41,914503;97,854;-21,006;-9,383
41,915214;97,854;-21,006;-9,383
41,930754;97,704;-21,006;-9,383
41,949872;98,094;-21,006;-9,383
41,963749;96,074;-22,215;-11,823
41,964369;96,074;-22,215;-11,823
41,969074;96,779;-22,215;-11,823
41,989075;95,615;-22,215;-11,823
42,009214;95,264;-22,215;-11,823
42,011039;95,186;-22,272;-11,841
42,011548;95,186;-22,272;-11,841
42,029809;95,929;-22,272;-11,841
42,050542;96,270;-22,272;-11,841
42,060400;93,846;-24,427;-11,103
42,060966;93,846;-24,427;-11,103
42,069942;93,652;-24,427;-11,103
42,089848;94,009;-24,427;-11,103
42,109190;97,816;-21,053;-11,554
42,109871;97,816;-21,053;-11,554
42,110520;96,631;-21,053;-11,554
42,129266;97,337;-21,053;-11,554
42,150171;96,841;-21,053;-11,554
42,157354;101,530;-17,250;-8,329
42,157953;101,530;-17,250;-8,329
42,168797;101,408;-17,250;-8,329
42,189004;100,926;-17,250;-8,329
42,206986;96,251;-20,896;-11,865
42,207593;96,251;-20,896;-11,865
42,209356;96,904;-20,896;-11,865
42,229393;97,180;-20,896;-11,865
42,249754;97,455;-20,896;-11,865
42,255581;92,553;-23,745;-16,822
42,256210;92,553;-23,745;-16,822
42,269758;92,438;-23,745;-16,822
42,289878;92,552;-23,745;-16,822
42,304465;96,054;-22,045;-12,161
42,305073;96,054;-22,045;-12,161
42,312179;96,989;-22,045;-12,161
42,329659;96,852;-22,045;-12,161
42,349663;96,969;-22,045;-12,161
42,353317;99,962;-18,824;-15,130
42,353954;99,962;-18,824;-15,130
42,369280;99,547;-18,824;-15,130
42,389033;98,324;-18,824;-15,130
42,401995;100,761;-17,183;-10,578
42,402592;100,761;-17,183;-10,578
42,411648;101,452;-17,183;-10,578
42,429666;102,210;-17,183;-10,578
42,450916;102,946;-17,183;-10,578
42,451620;96,293;-22,907;-13,449
42,452048;96,293;-22,907;-13,449
42,469682;96,220;-22,907;-13,449
42,489814;95,335;-22,907;-13,449
42,499951;98,502;-20,449;-11,948
42,500517;98,502;-20,449;-11,948
42,510793;98,596;-20,449;-11,948
42,529531;98,020;-20,449;-11,948
42,549114;102,312;-16,505;-10,666
42,550004;102,312;-16,505;-10,666
42,550819;102,878;-16,505;-10,666
42,569231;102,354;-16,505;-10,666
42,589334;102,089;-16,505;-10,666
42,597877;99,428;-18,663;-14,040
42,598452;99,428;-18,663;-14,040
42,609958;99,616;-18,663;-14,040
42,629916;99,944;-18,663;-14,040
42,646789;96,693;-21,212;-15,589
42,647456;96,693;-21,212;-15,589
42,649297;96,801;-21,212;-15,589
42,669388;96,721;-21,212;-15,589
42,689593;96,409;-21,212;-15,589
42,695281;97,615;-21,186;-10,569
42,695929;97,615;-21,186;-10,569
42,710827;96,944;-21,186;-10,569
42,729999;96,314;-21,186;-10,569
42,744184;92,742;-23,811;-12,581
42,744807;92,742;-23,811;-12,581
42,749243;91,840;-23,811;-12,581
42,769387;90,446;-23,811;-12,581
42,789557;88,864;-23,811;-12,581
42,793347;87,304;-23,585;-16,839
42,794009;87,304;-23,585;-16,839
42,809390;85,831;-23,585;-16,839
42,829920;82,212;-23,585;-16,839
42,841915;95,578;-18,330;-8,748
42,842518;95,578;-18,330;-8,748
42,849436;93,358;-18,330;-8,748
42,869562;93,707;-18,330;-8,748
42,889583;92,248;-18,330;-8,748
42,890431;108,074;-7,055;18,107
42,890946;108,074;-7,055;18,107
42,909320;109,070;-7,055;18,107
42,929869;107,120;-7,055;18,107
42,939365;113,248;1,688;23,613
42,939908;113,248;1,688;23,613
42,949344;112,569;1,688;23,613
42,969070;111,786;1,688;23,613
42,988685;117,399;1,888;9,656
42,989323;117,399;1,888;9,656
42,990173;115,337;1,888;9,656
43,009402;113,943;1,888;9,656
43,029335;113,771;1,888;9,656
43,037250;109,080;-9,109;-9,699
43,037913;109,080;-9,109;-9,699
43,052209;109,929;-9,109;-9,699
43,069334;110,373;-9,109;-9,699
43,086106;111,921;-8,782;-13,314
43,086708;111,921;-8,782;-13,314
43,090807;113,143;-8,782;-13,314
43,109623;113,982;-8,782;-13,314
43,129978;116,793;-8,782;-13,314
43,134931;112,367;-15,158;-19,806
43,135528;112,367;-15,158;-19,806
43,150753;113,970;-15,158;-19,806
43,169011;117,068;-15,158;-19,806
43,183848;109,342;-23,878;-36,493
43,184563;109,342;-23,878;-36,493
43,189953;111,683;-23,878;-36,493
43,209345;115,712;-23,878;-36,493
43,229257;118,233;-23,878;-36,493
43,232234;117,441;-25,237;-44,691
43,232951;117,441;-25,237;-44,691
43,249122;118,267;-25,237;-44,691
43,269366;120,887;-25,237;-44,691
43,281247;116,631;-30,190;-44,941
43,281882;116,631;-30,190;-44,941
43,289676;117,912;-30,190;-44,941
43,309378;118,233;-30,190;-44,941
43,329930;119,639;-30,190;-44,941
43,330830;118,913;-29,346;-54,710
43,331313;118,913;-29,346;-54,710
43,350197;119,147;-29,346;-54,710
43,369450;118,636;-29,346;-54,710
43,379703;120,885;-26,175;-58,083
43,380289;120,885;-26,175;-58,083
43,389358;120,149;-26,175;-58,083
43,409630;119,791;-26,175;-58,083
43,428315;126,971;-17,706;-65,552
43,428950;126,971;-17,706;-65,552
43,429648;126,966;-17,706;-65,552
43,449231;125,304;-17,706;-65,552
43,469457;123,784;-17,706;-65,552
43,477098;125,392;-8,722;-45,423
43,477863;125,392;-8,722;-45,423
43,489235;120,784;-8,722;-45,423
43,509800;116,669;-8,722;-45,423
43,527084;129,262;9,713;-53,076
43,527761;129,262;9,713;-53,076
43,529285;124,009;9,713;-53,076
43,549765;119,735;9,713;-53,076
43,570758;111,990;9,713;-53,076
43,574353;116,898;12,613;-55,999
43,574937;116,898;12,613;-55,999
43,589634;110,787;12,613;-55,999
43,609715;99,236;12,613;-55,999
43,623548;106,685;21,789;-47,204
43,624200;106,685;21,789;-47,204
43,629943;101,224;21,789;-47,204
43,649941;92,277;21,789;-47,204
43,670131;84,258;21,789;-47,204
43,671787;86,377;22,541;-48,831
43,672419;86,377;22,541;-48,831
43,689940;74,919;22,541;-48,831
43,709590;66,175;22,541;-48,831
43,720662;79,801;27,931;-28,194
43,721297;79,801;27,931;-28,194
43,729881;75,465;27,931;-28,194
43,749626;72,321;27,931;-28,194
43,770315;72,267;28,423;-15,635
43,771014;72,267;28,423;-15,635
43,773951;70,377;28,423;-15,635
43,789690;67,624;28,423;-15,635
43,809888;63,683;28,423;-15,635
43,820233;62,364;26,480;-2,980
43,820910;62,364;26,480;-2,980
43,829410;61,397;26,480;-2,980
43,849959;61,635;26,480;-2,980
43,869330;69,633;34,524;10,267
43,870122;69,633;34,524;10,267
43,870852;71,775;34,524;10,267
43,890241;75,955;34,524;10,267
43,910763;80,764;34,524;10,267
43,916480;65,686;23,445;1,842
43,917078;65,686;23,445;1,842
43,930197;77,205;23,445;1,842
43,949714;87,527;23,445;1,842
43,965030;68,943;15,693;-6,942
43,965694;68,943;15,693;-6,942
43,969558;92,853;15,693;-6,942
43,991679;122,903;15,693;-6,942
44,009653;136,581;15,693;-6,942
44,013782;105,624;6,677;8,242
44,014378;105,624;6,677;8,242
44,029578;123,993;6,677;8,242
44,053923;131,876;6,677;8,242
44,062718;110,555;12,737;94,368
44,063308;110,555;12,737;94,368
44,069839;120,593;12,737;94,368
44,089610;121,425;12,737;94,368
44,109838;121,228;12,737;94,368
44,111437;118,343;-20,769;0,324
44,112045;118,343;-20,769;0,324
44,129371;120,423;-20,769;0,324
44,150710;123,390;-20,769;0,324
44,160478;118,825;-19,114;24,103
44,161029;118,825;-19,114;24,103
44,169962;120,091;-19,114;24,103
44,189930;121,570;-19,114;24,103
44,209734;122,787;-19,345;15,570
44,210349;122,787;-19,345;15,570
44,211024;122,789;-19,345;15,570
44,229633;124,580;-19,345;15,570
44,249172;124,821;-19,345;15,570
44,257896;129,117;-14,964;10,596
44,258399;129,117;-14,964;10,596
44,269830;130,320;-14,964;10,596
44,289181;131,165;-14,964;10,596
44,307227;114,828;-34,109;9,977
44,308163;114,828;-34,109;9,977
44,308866;113,628;-34,109;9,977
44,329104;113,867;-34,109;9,977
44,349665;114,913;-34,109;9,977
44,355692;115,660;-32,613;-2,085
44,356397;115,660;-32,613;-2,085
44,369584;113,255;-32,613;-2,085
44,389926;110,755;-32,613;-2,085
44,404987;110,732;-32,708;-0,289
44,405707;110,732;-32,708;-0,289
44,409339;111,573;-32,708;-0,289
44,429308;110,475;-32,708;-0,289
44,449028;110,044;-32,708;-0,289
44,453600;102,985;-37,094;-1,448
44,454117;102,985;-37,094;-1,448
44,470711;103,350;-37,094;-1,448
44,489848;104,033;-37,094;-1,448
44,502443;106,653;-34,966;-5,998
44,502993;106,653;-34,966;-5,998
44,508590;103,243;-34,966;-5,998
44,529178;106,092;-34,966;-5,998
44,549130;107,223;-34,966;-5,998
44,550814;111,825;-32,363;-4,955
44,551504;111,825;-32,363;-4,955
44,568758;111,218;-32,363;-4,955
44,588393;112,285;-32,363;-4,955
44,599058;105,359;-37,579;4,819
44,599361;105,359;-37,579;4,819
44,609066;106,268;-37,579;4,819
44,629678;107,071;-37,579;4,819
44,647650;104,220;-38,357;-1,248
44,647962;104,220;-38,357;-1,248
44,648239;107,147;-38,357;-1,248
